Wall time,Step,Value
1541142873.3730857,154,0.34796661138534546
1541142879.024882,155,0.3627760708332062
1541142892.960101,157,0.3304409384727478
1541142898.6129346,158,0.3589964509010315
1541142904.253991,159,0.3453461527824402
1541142921.2491574,162,0.3590545356273651
1541142932.570329,164,0.3628958463668823
1541142938.230696,165,0.3557414412498474
1541142949.5841649,167,0.34610721468925476
1541142955.3803093,168,0.35362058877944946
1541142972.385724,171,0.34457865357398987
1541143000.7161334,176,0.34800320863723755
1541143006.3843548,177,0.35178133845329285
1541143012.0468607,178,0.34009063243865967
1541143023.375004,180,0.3497425615787506
1541143040.406876,183,0.3479744493961334
1541143051.7009177,185,0.34939801692962646
1541143057.356663,186,0.3562895655632019
1541143068.6862195,188,0.35248494148254395
1541143080.1309075,190,0.3506395220756531
1541143085.7830274,191,0.34141793847084045
1541143125.601061,198,0.36110442876815796
1541143151.0047905,202,0.3362865149974823
1541143173.6405916,206,0.34786707162857056
1541143179.308222,207,0.34303125739097595
1541143184.9706671,208,0.3490189015865326
1541143208.1071694,212,0.34349414706230164
1541143225.232179,215,0.3410097360610962
1541143242.2262516,218,0.3546958565711975
1541143247.8900163,219,0.34602054953575134
1541143264.892423,222,0.33707237243652344
1541143270.6440332,223,0.3648800551891327
1541143282.0867295,225,0.33840644359588623
1541143287.7730815,226,0.3536222577095032
1541143293.4288793,227,0.3364141881465912
1541143304.8243282,229,0.3494781255722046
1541143322.1520958,232,0.34054723381996155
1541143327.905231,233,0.3450886607170105
1541143333.7807379,234,0.348382830619812
1541143350.8469944,237,0.33846238255500793
1541143367.8657632,240,0.33384376764297485
1541143398.776537,245,0.3190474808216095
1541143410.071066,247,0.3469124734401703
1541143421.4247859,249,0.35508882999420166
1541143427.0878453,250,0.3371390700340271
1541143455.5586553,255,0.33399727940559387
1541143472.534716,258,0.34548673033714294
1541143478.1951447,259,0.3414881229400635
1541143483.9227865,260,0.33800286054611206
1541143489.5822093,261,0.34344246983528137
1541143500.8974316,263,0.3343164026737213
1541143523.548945,267,0.33524277806282043
1541143534.864524,269,0.33583909273147583
1541143546.195608,271,0.333179771900177
1541143557.629088,273,0.34048396348953247
1541143585.9680202,278,0.3379632234573364
1541143597.2737985,280,0.34412235021591187
1541143620.1089938,284,0.3522403836250305
1541143648.7167852,289,0.3424336016178131
1541143660.081629,291,0.33599135279655457
1541143665.7480578,292,0.3395977318286896
1541143694.214898,297,0.34042853116989136
1541143699.87214,298,0.3432483971118927
1541143705.5309598,299,0.32995399832725525
1541143716.8414176,301,0.33426740765571594
1541143722.5585327,302,0.3336211144924164
1541143728.2074869,303,0.3528939187526703
1541143750.8669941,307,0.34180140495300293
1541143756.5184104,308,0.3407667875289917
1541143767.838074,310,0.33109670877456665
1541143784.845951,313,0.338104248046875
1541143807.5991752,317,0.3406035006046295
1541143813.2759962,318,0.3277512192726135
1541143818.9286728,319,0.33905312418937683
1541143824.581389,320,0.32760679721832275
1541143835.8925078,322,0.3557647466659546
1541143852.895722,325,0.33460232615470886
1541143858.5552044,326,0.3324580490589142
1541143864.206063,327,0.3401224911212921
1541143881.2113485,330,0.3360818028450012
1541143886.8569605,331,0.3281835615634918
1541143898.165719,333,0.33596575260162354
1541143932.2969806,339,0.33940282464027405
1541143943.6078694,341,0.33937308192253113
1541143960.590303,344,0.33836132287979126
1541143966.2498915,345,0.33158162236213684
1541143977.5437047,347,0.324183851480484
1541143983.1927764,348,0.3319130837917328
1541144014.0018847,353,0.3352782130241394
1541144019.6971874,354,0.3354589343070984
1541144030.9950707,356,0.33189812302589417
1541144042.6619143,358,0.3289741277694702
1541144048.3693476,359,0.33968386054039
1541144054.0762672,360,0.3327289819717407
1541144071.038587,363,0.3498368561267853
1541144076.7090778,364,0.3304964303970337
1541144096.1466517,367,0.35053393244743347
1541144101.8002481,368,0.3228797912597656
1541144113.1261559,370,0.3346511423587799
1541144118.785711,371,0.3372659385204315
1541144130.0858982,373,0.33596792817115784
1541144152.7230306,377,0.33096691966056824
1541144158.5039878,378,0.3304648995399475
1541144164.1612895,379,0.32676705718040466
1541144175.5126677,381,0.3400459289550781
1541144181.166345,382,0.3282303214073181
1541144198.1335208,385,0.3275904357433319
1541144203.8281307,386,0.33682751655578613
1541144209.4808314,387,0.3251049816608429
1541144215.1317415,388,0.33579152822494507
1541144226.4528987,390,0.3299053907394409
1541144232.140917,391,0.3370666801929474
1541144237.7858124,392,0.32813525199890137
1541144243.444242,393,0.32658272981643677
1541144294.5449014,402,0.3398841321468353
1541144302.5766678,403,0.3129079341888428
1541144313.9126995,405,0.33617088198661804
1541144330.906747,408,0.33946719765663147
1541144370.5194108,415,0.33315345644950867
1541144376.178733,416,0.3305482864379883
1541144399.1151147,420,0.32574713230133057
1541144404.7831836,421,0.3335210978984833
1541144410.49489,422,0.3300341069698334
1541144421.8221865,424,0.32076138257980347
1541144433.4614217,426,0.31829899549484253
1541144456.4840136,430,0.3251985013484955
1541144507.84866,439,0.33346012234687805
1541144513.471539,440,0.33280646800994873
1541144519.2268186,441,0.3321670591831207
1541144524.8547833,442,0.33028313517570496
1541144536.1307313,444,0.32439684867858887
1541144541.7592232,445,0.3300105333328247
1541144558.649381,448,0.3174605667591095
1541144575.5589843,451,0.3152773380279541
1541144615.0270543,458,0.3164210915565491
1541144620.698719,459,0.317931205034256
1541144626.3328097,460,0.3309411406517029
1541144632.0688393,461,0.32223010063171387
1541144643.7218013,463,0.32146692276000977
1541144649.5383956,464,0.3182172477245331
1541144666.4849305,467,0.31950944662094116
1541144672.1174316,468,0.3322506546974182
1541144677.7621906,469,0.3133106827735901
1541144689.0751595,471,0.32188424468040466
1541144700.3707168,473,0.3246833384037018
1541144708.8134959,474,0.30001509189605713
1541144731.4233985,478,0.33239758014678955
1541144771.1225436,485,0.32329612970352173
1541144788.0685787,488,0.3317474126815796
1541144793.7161753,489,0.31572040915489197
1541144805.0576532,491,0.32637035846710205
1541144816.3439515,493,0.32375338673591614
1541144833.3061416,496,0.33647802472114563
1541144895.632539,507,0.3133123219013214
1541144912.571149,510,0.31043192744255066
1541144918.212131,511,0.3209190368652344
1541144923.8949316,512,0.3171852231025696
1541144935.1971722,514,0.33632463216781616
1541144946.4928694,516,0.31128057837486267
1541144952.1613808,517,0.3093714416027069
1541144963.4601183,519,0.31323540210723877
1541144991.7230985,524,0.3193686306476593
1541144997.492267,525,0.32237401604652405
1541145031.384915,531,0.31181398034095764
1541145042.7106256,533,0.3282063603401184
1541145048.351064,534,0.3174629807472229
1541145053.9923387,535,0.3117312788963318
1541145059.6430535,536,0.3177236318588257
1541145065.286723,537,0.33660250902175903
1541145070.9729185,538,0.31376564502716064
1541145076.61687,539,0.30147212743759155
1541145082.2750657,540,0.3213927745819092
1541145087.9119177,541,0.3212268054485321
1541145093.5620785,542,0.32397207617759705
1541145104.8843663,544,0.3220641613006592
1541145121.9471893,547,0.31421181559562683
1541145127.5930278,548,0.32741251587867737
1541145133.2756157,549,0.31770363450050354
1541145144.5659885,551,0.3147464692592621
1541145167.1927342,555,0.3079450726509094
1541145178.4797335,557,0.31132936477661133
1541145189.8175476,559,0.3202424943447113
1541145212.3969398,563,0.30805492401123047
1541145218.0395243,564,0.31516286730766296
1541145223.7127101,565,0.32388758659362793
1541145235.1336043,567,0.31548815965652466
1541145246.4235241,569,0.31963980197906494
1541145257.7438667,571,0.3118627369403839
1541145269.041778,573,0.3077946901321411
1541145274.6887648,574,0.3256707787513733
1541145291.648347,577,0.3229330778121948
1541145302.944382,579,0.31208696961402893
1541145308.593463,580,0.3211499750614166
1541145314.2635794,581,0.30953657627105713
1541145320.0570736,582,0.3144465684890747
1541145325.8767323,583,0.3164270520210266
1541145331.5295265,584,0.3157289922237396
1541145343.3591383,586,0.3237456679344177
1541145349.1637874,587,0.31291690468788147
1541145377.4618459,592,0.3143391013145447
1541145383.0867958,593,0.31108346581459045
1541145394.3493853,595,0.3086090683937073
1541145400.0269957,596,0.32252368330955505
1541145405.6521807,597,0.3091108798980713
1541145422.5238926,600,0.30067500472068787
1541145433.818582,602,0.32223549485206604
1541145445.0728993,604,0.3134647607803345
1541145456.315226,606,0.31328287720680237
1541145467.607698,608,0.31305181980133057
1541145478.9666693,610,0.3102167844772339
1541145484.7827861,611,0.30627527832984924
1541145490.5676498,612,0.3186423182487488
1541145507.5842597,615,0.31478220224380493
1541145532.563746,619,0.30148404836654663
1541145538.183701,620,0.31498202681541443
1541145551.8966753,622,0.2991317808628082
1541145568.764038,625,0.3064316213130951
1541145591.3081954,629,0.3090949058532715
1541145619.5941203,634,0.31224074959754944
1541145659.0289567,641,0.3031432628631592
1541145664.6547337,642,0.31587737798690796
1541145675.93423,644,0.30326858162879944
1541145681.5608056,645,0.31632763147354126
1541145687.1922393,646,0.31231221556663513
1541145692.8221538,647,0.3114538788795471
1541145698.4430428,648,0.31566697359085083
1541145704.10936,649,0.30366021394729614
1541145715.488644,651,0.31109052896499634
1541145721.1206179,652,0.30989375710487366
1541145743.6661286,656,0.3076014220714569
1541145749.2963958,657,0.3154594302177429
1541145760.610893,659,0.31687265634536743
1541145772.0709498,661,0.31437814235687256
1541145788.9626772,664,0.2996270954608917
1541145800.2613294,666,0.3093138039112091
1541145805.8867707,667,0.303785502910614
1541145811.5126595,668,0.31733864545822144
1541145828.4372327,671,0.3091657757759094
1541145834.1944957,672,0.30856195092201233
1541145839.813941,673,0.3074834942817688
1541145845.4375584,674,0.31165096163749695
1541145851.0887258,675,0.3089952766895294
1541145862.3479974,677,0.30694568157196045
1541145867.9797053,678,0.3151964545249939
1541145873.6309316,679,0.3031395673751831
1541145885.016376,681,0.30755800008773804
1541145893.1210008,682,0.2877855598926544
1541145898.7423098,683,0.3260340690612793
1541145904.3615417,684,0.3098905682563782
1541145910.0163238,685,0.3091036081314087
1541145915.6412442,686,0.31046128273010254
1541145926.892717,688,0.3032155930995941
1541145932.522335,689,0.31260719895362854
1541145949.4255273,692,0.3048490583896637
1541145972.0796382,696,0.31355348229408264
1541145988.9390671,699,0.30307987332344055
1541145994.5625627,700,0.3126666843891144
1541146000.2270303,701,0.29761266708374023
1541146011.4784627,703,0.3021603524684906
1541146022.7233377,705,0.3070264160633087
1541146028.3492022,706,0.31308549642562866
1541146039.6349862,708,0.3164719045162201
1541146045.2529035,709,0.3054787814617157
1541146050.8635154,710,0.31180238723754883
1541146073.5196898,714,0.30619320273399353
1541146096.0476723,718,0.2989642918109894
1541146101.6729388,719,0.3022354245185852
1541146112.9230757,721,0.30494651198387146
1541146118.5471308,722,0.3110962510108948
1541146124.216172,723,0.30109912157058716
1541146129.8386204,724,0.31124499440193176
1541146135.4682355,725,0.30626729130744934
1541146141.0917351,726,0.29318538308143616
1541146157.9841447,729,0.2961671054363251
1541146163.6031032,730,0.3062710464000702
1541146197.492907,736,0.305898517370224
1541146208.7413864,738,0.3040071725845337
1541146214.396281,739,0.3145451545715332
1541146220.025668,740,0.29822075366973877
1541146225.6449184,741,0.30531951785087585
1541146236.8927548,743,0.3085990846157074
1541146253.7899437,746,0.3005000352859497
1541146259.417945,747,0.2965465188026428
1541146276.3390038,750,0.30348658561706543
1541146281.965453,751,0.29434964060783386
1541146287.5822334,752,0.3103606104850769
1541146298.835046,754,0.2932882010936737
1541146310.262426,756,0.30130621790885925
1541146327.1369114,759,0.3076980710029602
1541146332.7789092,760,0.3013429641723633
1541146344.0433948,762,0.30512475967407227
1541146360.9442422,765,0.29361945390701294
1541146366.5696082,766,0.30724596977233887
1541146372.1983342,767,0.3062834143638611
1541146383.4435043,769,0.2977488338947296
1541146389.069514,770,0.3021336495876312
1541146394.7245958,771,0.2977934181690216
1541146405.968238,773,0.30199792981147766
1541146411.5973232,774,0.2971224784851074
1541146417.2200005,775,0.3047886788845062
1541146445.4957168,780,0.30573770403862
1541146468.0283277,784,0.30019620060920715
1541146473.6453695,785,0.29401394724845886
1541146484.9320703,787,0.312712699174881
1541146496.1756952,789,0.2981964647769928
1541146507.4194958,791,0.29353415966033936
1541146513.068943,792,0.3025054335594177
1541146518.6912067,793,0.28824636340141296
1541146524.3249967,794,0.30397412180900574
1541146529.9511518,795,0.29696527123451233
1541146535.574873,796,0.3054038882255554
1541146546.9929252,798,0.2998294532299042
1541146558.2398186,800,0.2986224591732025
1541146569.4936717,802,0.28984642028808594
1541146586.3858707,805,0.302162230014801
1541146597.6153688,807,0.2914232313632965
1541146603.2636738,808,0.291873961687088
1541146608.8885915,809,0.30547475814819336
1541146631.3919044,813,0.3048400580883026
1541146642.6225688,815,0.29008960723876953
1541146648.2541888,816,0.3048572540283203
1541146659.5003717,818,0.29576072096824646
1541146676.538681,821,0.29401692748069763
1541146687.7811427,823,0.302823930978775
1541146699.04464,825,0.29874667525291443
1541146715.9007995,828,0.2949776351451874
1541146732.816402,831,0.29440250992774963
1541146738.4368174,832,0.30154141783714294
1541146752.0949073,834,0.2867904007434845
1541146763.3232307,836,0.30344128608703613
1541146774.5645978,838,0.2998575270175934
1541146802.841096,843,0.3005928099155426
1541146814.1104054,845,0.2909606099128723
1541146819.7356863,846,0.29789915680885315
1541146825.3561366,847,0.30418360233306885
1541146830.976292,848,0.28942376375198364
1541146847.8695612,851,0.3018436133861542
1541146881.6544905,857,0.301180362701416
1541146892.88332,859,0.3045198619365692
1541146898.508472,860,0.2963850498199463
1541146904.2750616,861,0.29489660263061523
1541146909.8996654,862,0.2961331009864807
1541146915.5253656,863,0.29979008436203003
1541146938.0631344,867,0.3011235296726227
1541146951.7562604,869,0.30391567945480347
1541146957.367327,870,0.28356412053108215
1541146974.2495606,873,0.2957969307899475
1541146979.8723776,874,0.2922963798046112
1541146985.4907835,875,0.286596417427063
1541146991.1608584,876,0.2863576412200928
1541146996.7848077,877,0.3175312578678131
1541147010.667862,879,0.3048218786716461
1541147016.2920985,880,0.2950541079044342
1541147021.9585,881,0.29086798429489136
1541147027.7097092,882,0.2936478853225708
1541147038.9584723,884,0.2870860993862152
1541147055.872743,887,0.2833317816257477
1541147067.1106114,889,0.2921113669872284
1541147072.7178998,890,0.3042536675930023
1541147084.007032,892,0.2914471924304962
1541147089.6277819,893,0.30387014150619507
1541147106.4905226,896,0.29771339893341064
1541147123.384646,899,0.2924814820289612
1541147129.012455,900,0.29810190200805664
1541147168.5228894,907,0.29340192675590515
1541147174.1758482,908,0.2926575839519501
1541147179.8006783,909,0.29752179980278015
1541147185.4230282,910,0.29999732971191406
1541147193.5780554,911,0.2808818817138672
1541147199.2001083,912,0.29931795597076416
1541147204.8582084,913,0.2825929820537567
1541147216.0931563,915,0.2911185622215271
1541147221.7162693,916,0.29345420002937317
1541147227.3297668,917,0.2932012975215912
1541147244.219328,920,0.2962194085121155
1541147249.8386364,921,0.28689053654670715
1541147255.4598987,922,0.2961154282093048
1541147261.1134567,923,0.29112792015075684
1541147272.4646828,925,0.29494816064834595
1541147306.2278605,931,0.2912096381187439
1541147311.8438857,932,0.2967572808265686
1541147331.1687436,935,0.2964904010295868
1541147370.5569358,942,0.29628124833106995
1541147387.5754323,945,0.2897128462791443
1541147410.1044972,949,0.28612956404685974
1541147426.9961689,952,0.2938385605812073
1541147432.6115322,953,0.28835824131965637
1541147438.2348273,954,0.28747233748435974
1541147449.5078802,956,0.3011144697666168
1541147455.1300945,957,0.28346794843673706
1541147460.7457583,958,0.2828349769115448
1541147477.6597996,961,0.2993510961532593
1541147483.2811797,962,0.292024165391922
1541147494.5264437,964,0.29404860734939575
1541147505.9273655,966,0.290545791387558
1541147511.5477812,967,0.28832894563674927
1541147522.7954142,969,0.2879665195941925
1541147534.0720012,971,0.29099124670028687
1541147539.6884308,972,0.2876567542552948
1541147550.931905,974,0.29473429918289185
1541147562.207363,976,0.2894974946975708
1541147567.824298,977,0.28600454330444336
1541147573.4437957,978,0.28985074162483215
1541147579.0582614,979,0.29109740257263184
1541147595.9501498,982,0.29595106840133667
1541147601.5734751,983,0.28392449021339417
1541147607.196316,984,0.28246891498565674
1541147624.251248,987,0.28609880805015564
1541147629.8618917,988,0.28897809982299805
1541147677.3155842,996,0.2937465012073517
1541147694.175562,999,0.28858381509780884
1541147699.792702,1000,0.2878209352493286
1541147711.0693166,1002,0.2791000008583069
1541147722.312431,1004,0.2885976731777191
1541147727.9301636,1005,0.29259297251701355
1541147744.9720926,1008,0.2877935767173767
1541147750.5949948,1009,0.28348222374916077
1541147761.8372152,1011,0.28241369128227234
1541147767.4573772,1012,0.29024800658226013
1541147773.1003067,1013,0.2816828489303589
1541147778.719748,1014,0.2963224947452545
1541147798.0707865,1017,0.29257112741470337
1541147845.7257771,1025,0.28301236033439636
1541147851.342222,1026,0.2831549644470215
1541147856.964198,1027,0.29147908091545105
1541147868.365767,1029,0.28470876812934875
1541147879.6023278,1031,0.28531086444854736
1541147885.227406,1032,0.27657565474510193
1541147890.894094,1033,0.2862793207168579
1541147902.1417422,1035,0.29572606086730957
1541147913.3798013,1037,0.2786324918270111
1541147918.998869,1038,0.290019154548645
1541147924.6560748,1039,0.28043198585510254
1541147941.52335,1042,0.289963036775589
1541147947.147281,1043,0.2795017659664154
1541147952.801493,1044,0.2884729504585266
1541147980.9535003,1049,0.2827320992946625
1541147992.310448,1051,0.28183069825172424
1541147997.9236698,1052,0.289996474981308
1541148014.813213,1055,0.2837127149105072
1541148026.0608752,1057,0.28827616572380066
1541148059.825793,1063,0.28889110684394836
1541148065.4467626,1064,0.28535139560699463
1541148076.7253764,1066,0.2829746901988983
1541148087.9616938,1068,0.2829888164997101
1541148110.596136,1072,0.28459858894348145
1541148121.8412018,1074,0.2812531888484955
1541148133.1131303,1076,0.2937206029891968
1541148144.3525014,1078,0.2760813534259796
1541148155.5924401,1080,0.2826578915119171
1541148166.8748848,1082,0.27948465943336487
1541148172.4918497,1083,0.28722015023231506
1541148178.1124172,1084,0.2918769419193268
1541148186.3269835,1085,0.271030992269516
1541148191.9879801,1086,0.287545382976532
1541148214.479118,1090,0.282958984375
1541148225.8542106,1092,0.28279101848602295
1541148231.4756253,1093,0.2824968695640564
1541148265.2319632,1099,0.28417959809303284
1541148276.4743595,1101,0.28186097741127014
1541148287.7766747,1103,0.2898387014865875
1541148293.3996012,1104,0.27734604477882385
1541148299.0205998,1105,0.28400832414627075
1541148352.1963878,1114,0.2901343107223511
1541148363.4370596,1116,0.2865801751613617
1541148380.3249252,1119,0.2786411643028259
1541148397.1892416,1122,0.27780357003211975
1541148402.8542104,1123,0.2905113101005554
1541148414.0899587,1125,0.2897298336029053
1541148419.7041533,1126,0.2809722423553467
1541148425.3255227,1127,0.2879585921764374
1541148430.9842293,1128,0.27067121863365173
1541148442.2210987,1130,0.2845586836338043
1541148447.847071,1131,0.2703738212585449
1541148459.0906644,1133,0.2793017625808716
1541148464.8552852,1134,0.27903392910957336
1541148470.4731572,1135,0.2830623984336853
1541148487.3513925,1138,0.278197318315506
1541148493.0113978,1139,0.27889931201934814
1541148504.2525303,1141,0.2892780900001526
1541148549.240094,1149,0.27669641375541687
1541148554.893731,1150,0.27727237343788147
1541148560.5178025,1151,0.28840377926826477
1541148566.136905,1152,0.2846830189228058
1541148583.141761,1155,0.2758063077926636
1541148588.7571115,1156,0.2830606997013092
1541148594.3780668,1157,0.27660030126571655
1541148611.2656183,1160,0.2818126678466797
1541148616.8884275,1161,0.2711162269115448
1541148622.510353,1162,0.2873576283454895
1541148641.8871787,1165,0.29094162583351135
1541148710.091461,1177,0.2813199758529663
1541148727.0627081,1180,0.2856747508049011
1541148738.3224225,1182,0.2726677358150482
1541148743.9394763,1183,0.26783961057662964
1541148755.1761794,1185,0.28503772616386414
1541148760.8348124,1186,0.2741938531398773
1541148777.695001,1189,0.27122196555137634
1541148794.6542618,1192,0.2795824706554413
1541148800.2749681,1193,0.2675824761390686
1541148805.901484,1194,0.2824576795101166
1541148811.5279014,1195,0.2806074619293213
1541148817.144165,1196,0.27545446157455444
1541148822.9187858,1197,0.2782208025455475
1541148828.54768,1198,0.2698839604854584
1541148834.1660006,1199,0.27765992283821106
1541148845.4115486,1201,0.2638450264930725
1541148856.686747,1203,0.2676662802696228
1541148862.307364,1204,0.2726736068725586
1541148873.55941,1206,0.27026382088661194
1541148884.8200376,1208,0.27926966547966003
1541148898.5626526,1210,0.29430991411209106
1541148904.1777995,1211,0.26874783635139465
1541148909.8034105,1212,0.2757706642150879
1541148915.4435728,1213,0.2793746888637543
1541148921.0605083,1214,0.27403780817985535
1541148926.6815248,1215,0.26943469047546387
1541148977.4316757,1224,0.26399433612823486
1541148983.055834,1225,0.2836809456348419
1541148994.2977498,1227,0.26355692744255066
1541148999.9465327,1228,0.2816237807273865
1541149022.4505363,1232,0.2723296880722046
1541149028.0703003,1233,0.2768418490886688
1541149033.7353365,1234,0.26850593090057373
1541149044.9736478,1236,0.2746742069721222
1541149061.9804497,1239,0.276422917842865
1541149078.849599,1242,0.2778305411338806
1541149090.1330876,1244,0.2743193805217743
1541149101.3787782,1246,0.28145676851272583
1541149107.0009613,1247,0.2570233941078186
1541149118.2496207,1249,0.2696101665496826
1541149123.8961139,1250,0.26761046051979065
1541149140.768325,1253,0.2749854028224945
1541149146.3878105,1254,0.2784777283668518
1541149152.0488281,1255,0.2669375538825989
1541149163.2869203,1257,0.26878705620765686
1541149168.9055955,1258,0.27331218123435974
1541149174.522344,1259,0.27563902735710144
1541149185.9050915,1261,0.2677658796310425
1541149191.5290117,1262,0.2730746865272522
1541149197.1562006,1263,0.2848166227340698
1541149202.770711,1264,0.27049732208251953
1541149208.3867471,1265,0.2719793915748596
1541149214.045966,1266,0.2742502987384796
1541149242.1733007,1271,0.269582599401474
1541149247.791519,1272,0.2793727219104767
1541149259.0407033,1274,0.2764056324958801
1541149281.5683532,1278,0.26392263174057007
1541149287.1868308,1279,0.2799222767353058
1541149298.5404952,1281,0.2724456191062927
1541149321.0527794,1285,0.26499801874160767
1541149332.3313353,1287,0.27412500977516174
1541149343.570613,1289,0.27489209175109863
1541149354.807296,1291,0.27586886286735535
1541149360.4575431,1292,0.2697218954563141
1541149366.0711875,1293,0.2757412791252136
1541149371.6895616,1294,0.26803797483444214
1541149382.9252906,1296,0.273093044757843
1541149399.815061,1299,0.2654508948326111
1541149405.4277003,1300,0.27546238899230957
1541149416.7891283,1302,0.27492403984069824
1541149422.4448912,1303,0.26761728525161743
1541149428.0678668,1304,0.26887062191963196
1541149439.3092065,1306,0.2712691128253937
1541149461.800209,1310,0.275881290435791
1541149473.0533347,1312,0.2744486331939697
1541149478.6804893,1313,0.2753262221813202
1541149489.9611206,1315,0.2692168354988098
1541149495.5807102,1316,0.2708284854888916
1541149512.5023234,1319,0.2821085453033447
1541149518.1164794,1320,0.2681441009044647
1541149546.3864949,1325,0.26892226934432983
1541149551.9992676,1326,0.2657776474952698
1541149557.6215513,1327,0.2814682126045227
1541149563.251647,1328,0.2548908293247223
1541149574.541576,1330,0.26649540662765503
1541149585.7694507,1332,0.2832779884338379
1541149591.3804462,1333,0.2680788040161133
1541149596.9950688,1334,0.2560744285583496
1541149602.645121,1335,0.2716217339038849
1541149608.2671812,1336,0.2735719382762909
1541149613.8857653,1337,0.2756415605545044
1541149630.7682414,1340,0.2693561613559723
1541149647.6298654,1343,0.2707330286502838
1541149658.9834607,1345,0.2758939862251282
1541149670.2525985,1347,0.2651563882827759
1541149675.8687239,1348,0.2658919394016266
1541149681.4715033,1349,0.2779896855354309
1541149687.0790067,1350,0.26630181074142456
1541149692.7572355,1351,0.26240792870521545
1541149715.2385216,1355,0.2608194649219513
1541149737.7559228,1359,0.26556652784347534
1541149748.9853454,1361,0.26544418931007385
1541149754.6395314,1362,0.25922444462776184
1541149771.6116898,1365,0.26796361804008484
1541149777.2282972,1366,0.26553788781166077
1541149782.8806362,1367,0.27091559767723083
1541149799.7428193,1370,0.27489036321640015
1541149816.6506343,1373,0.262156218290329
1541149822.2673519,1374,0.27911701798439026
1541149827.8889475,1375,0.2590925693511963
1541149839.1219013,1377,0.2743799686431885
1541149844.776935,1378,0.25383278727531433
1541149850.4055343,1379,0.2827812731266022
1541149867.3014553,1382,0.271893709897995
1541149878.582577,1384,0.26694169640541077
1541149884.2015483,1385,0.2664111852645874
1541149895.5582407,1387,0.26717227697372437
1541149901.1978805,1388,0.2671504616737366
1541149906.8102274,1389,0.2689926028251648
1541149918.0476713,1391,0.2668812870979309
1541149923.6744428,1392,0.27124154567718506
1541149943.072537,1395,0.24862471222877502
1541149971.1874063,1400,0.26880744099617004
1541150038.7894442,1412,0.2656620144844055
1541150044.409681,1413,0.2724404036998749
1541150050.050572,1414,0.2621157169342041
1541150055.6709392,1415,0.2666700482368469
1541150078.1609247,1419,0.26364845037460327
1541150095.0586867,1422,0.26895421743392944
1541150100.6659596,1423,0.2687572240829468
1541150111.962451,1425,0.2693423926830292
1541150117.5784934,1426,0.26164084672927856
1541150123.2088943,1427,0.26415953040122986
1541150128.9464524,1428,0.2659887671470642
1541150151.4610362,1432,0.27217069268226624
1541150157.0777502,1433,0.26018932461738586
1541150162.69197,1434,0.2605167627334595
1541150173.942213,1436,0.27134254574775696
