Wall time,Step,Value
1541471423.600861,622,0.13021129369735718
1541471429.5166326,623,0.1337542086839676
1541471441.3524196,625,0.1322282999753952
1541471465.0381563,629,0.13363267481327057
1541471494.7661145,634,0.1340416669845581
1541471539.123665,641,0.12990953028202057
1541471545.0666614,642,0.13557185232639313
1541471559.5521986,644,0.12832625210285187
1541471565.5084846,645,0.1334625482559204
1541471571.4363453,646,0.1317441165447235
1541471577.3569002,647,0.13235574960708618
1541471583.2910633,648,0.13291752338409424
1541471591.7579503,649,0.12809719145298004
1541471603.7796977,651,0.13088460266590118
1541471609.6898906,652,0.1299189329147339
1541471637.9383595,656,0.12790024280548096
1541471643.8671525,657,0.13145306706428528
1541471658.846115,659,0.1308244913816452
1541471670.7255669,661,0.13113939762115479
1541471691.224659,664,0.12356358021497726
1541471703.078329,666,0.12707780301570892
1541471709.0011263,667,0.12423922121524811
1541471714.9571364,668,0.1315997689962387
1541471732.7746768,671,0.12605740129947662
1541471738.8394132,672,0.12589411437511444
1541471744.801412,673,0.12552057206630707
1541471750.743065,674,0.1264721155166626
1541471756.6740031,675,0.1269993782043457
1541471768.5315669,677,0.12577137351036072
1541471774.493902,678,0.12757369875907898
1541471783.358453,679,0.12315142154693604
1541471795.2179174,681,0.12380281090736389
1541471803.990942,682,0.11530544608831406
1541471809.915347,683,0.13153284788131714
1541471815.8693883,684,0.12508796155452728
1541471821.791054,685,0.12456829845905304
1541471827.718661,686,0.12566794455051422
1541471839.6019282,688,0.12206308543682098
1541471845.5520127,689,0.1257680505514145
1541471863.3257961,692,0.1220453754067421
1541471887.22579,696,0.12394288927316666
1541471907.8948634,699,0.11964322626590729
1541471913.820215,700,0.12493430078029633
1541471919.7497458,701,0.11727066338062286
1541471931.6422184,703,0.11880303174257278
1541471937.5730584,704,0.11854708939790726
1541471943.511161,705,0.12211939692497253
1541471949.4450665,706,0.12170452624559402
1541471961.3478007,708,0.1252782791852951
1541471967.2838511,709,0.1185220330953598
1541471973.2321684,710,0.119606152176857
1541471997.097839,714,0.1191808208823204
1541472020.8384776,718,0.11572260409593582
1541472026.7752743,719,0.11646431684494019
1541472038.6328778,721,0.11877492815256119
1541472044.5963273,722,0.1193375363945961
1541472050.5302637,723,0.11623797565698624
1541472056.4819262,724,0.11914926022291183
1541472062.4100652,725,0.11716757714748383
1541472071.0972776,726,0.11368970572948456
1541472091.7492616,729,0.11289291083812714
1541472097.6584647,730,0.11655978113412857
1541472136.5569887,736,0.1160292699933052
1541472148.4190733,738,0.11455303430557251
1541472154.3448968,739,0.11834711581468582
1541472160.2711828,740,0.11277589201927185
1541472166.2296069,741,0.11526921391487122
1541472180.8973298,743,0.11611422151327133
1541472198.7085438,746,0.11132616549730301
1541472204.6345735,747,0.11117937415838242
1541472222.432983,750,0.11368105560541153
1541472231.1024587,751,0.10988462716341019
1541472237.0419343,752,0.11499194800853729
1541472251.552314,754,0.05894042178988457
1541472272.110442,756,0.02439962700009346
1541472297.2406182,759,0.02401430904865265
1541472307.2473006,760,0.023051073774695396
1541472325.5385737,762,0.02216831035912037
1541472353.6239111,765,0.022308306768536568
1541472362.6345,766,0.02049947716295719
1541472368.5452664,767,0.02344970963895321
1541472386.0968997,769,0.019702985882759094
1541472392.0255365,770,0.021433880552649498
1541472400.6794684,771,0.018994078040122986
1541472415.7378561,773,0.020244231447577477
1541472421.6566412,774,0.019672801718115807
1541472427.5804741,775,0.0202773604542017
1541472457.4017246,780,0.01918821595609188
1541472484.1026537,784,0.018551170825958252
1541472494.020217,785,0.01781456544995308
1541472505.8969998,787,0.017993437126278877
1541472517.7580185,789,0.018411030992865562
1541472532.3967056,791,0.017683379352092743
1541472538.3269098,792,0.01898188889026642
1541472547.4696484,793,0.016676297411322594
1541472553.3999405,794,0.018553273752331734
1541472559.3521686,795,0.017714565619826317
1541472565.2849495,796,0.01883307658135891
1541472577.2927487,798,0.0183425173163414
1541472589.1841896,800,0.017899805679917336
1541472601.0388818,802,0.01712362840771675
1541472618.8661752,805,0.017953205853700638
1541472630.7468874,807,0.017233749851584435
1541472636.6843739,808,0.01677575521171093
1541472642.624944,809,0.01761781796813011
1541472666.4147735,813,0.01784384436905384
1541472678.3280556,815,0.018089571967720985
1541472684.2565556,816,0.017696553841233253
1541472696.1298175,818,0.01730526052415371
1541472714.1178906,821,0.017187725752592087
1541472726.0020008,823,0.01822607032954693
1541472731.9328187,824,0.017410434782505035
1541472737.8934505,825,0.017835499718785286
1541472758.3539517,828,0.01742369681596756
1541472776.178784,831,0.046638406813144684
1541472782.111874,832,0.07107566297054291
1541472794.011268,834,0.039179615676403046
1541472805.9021814,836,0.02257041446864605
1541472817.7712498,838,0.018972624093294144
1541472847.6188624,843,0.01724315993487835
1541472863.200994,845,0.015895714983344078
1541472869.138714,846,0.016923541203141212
1541472875.0721567,847,0.016428763046860695
1541472881.0120392,848,0.016757508739829063
1541472901.438773,851,0.016396427527070045
1541472945.5367,857,0.01544099859893322
1541472957.3691006,859,0.016019515693187714
1541472963.292564,860,0.015530391596257687
1541472969.3515928,861,0.015635984018445015
1541472975.324774,862,0.015458104200661182
1541472981.249098,863,0.016346532851457596
1541473007.733518,867,0.015762077644467354
1541473019.592661,869,0.016213512048125267
1541473025.529077,870,0.015257535502314568
1541473043.3423016,873,0.016459884122014046
1541473049.2848783,874,0.01457984745502472
1541473055.2335074,875,0.01664292812347412
1541473061.1740112,876,0.015023124404251575
1541473067.1487756,877,0.015054160729050636
1541473079.0169492,879,0.015944231301546097
1541473084.9479,880,0.015010212548077106
1541473090.8996801,881,0.015049777925014496
1541473097.0078726,882,0.015299340710043907
1541473108.8727517,884,0.015262933447957039
1541473126.725739,887,0.014808316715061665
1541473138.5740368,889,0.016049690544605255
1541473144.495488,890,0.014738923870027065
1541473156.3979838,892,0.01630241610109806
1541473162.3350399,893,0.015049162320792675
1541473180.125551,896,0.01536593958735466
1541473186.1062276,897,0.014738098718225956
1541473197.9436908,899,0.015166218392550945
1541473206.480096,900,0.014456231147050858
1541473251.5783207,907,0.014291112311184406
1541473257.5248451,908,0.01621265523135662
1541473263.4486022,909,0.01553392969071865
1541473269.368317,910,0.015425451099872589
1541473275.3132606,911,0.015997575595974922
1541473281.251254,912,0.014866054989397526
1541473287.1661935,913,0.015052164904773235
1541473301.8156142,915,0.016055505722761154
1541473307.780668,916,0.016623644158244133
1541473313.7048903,917,0.015308129601180553
1541473336.302161,920,0.013980473391711712
1541473342.2305024,921,0.015038104727864265
1541473348.1622484,922,0.015726130455732346
1541473354.0853508,923,0.014993100427091122
1541473366.1200256,925,0.014422161504626274
1541473401.7314475,931,0.015264679677784443
1541473407.6677368,932,0.016114039346575737
1541473416.3279798,933,0.013836524449288845
1541473428.242702,935,0.014898845925927162
1541473451.9405346,939,0.015683740377426147
1541473469.7505162,942,0.0157195832580328
1541473487.7084744,945,0.014924850314855576
1541473511.440835,949,0.014953751116991043
1541473529.2545462,952,0.01553158275783062
1541473535.1871033,953,0.014852970838546753
1541473541.1128027,954,0.014443531632423401
1541473553.0063317,956,0.014982538297772408
1541473558.9272509,957,0.014869466423988342
1541473564.8549554,958,0.014819626696407795
1541473582.6831598,961,0.015525801107287407
1541473588.6298392,962,0.01564628630876541
1541473600.5031521,964,0.015384472906589508
1541473612.543718,966,0.01495928131043911
1541473618.47431,967,0.01558986771851778
1541473630.3566275,969,0.015060883946716785
1541473642.261527,971,0.015281565487384796
1541473648.1774166,972,0.014967493712902069
1541473662.687497,974,0.013821535743772984
1541473674.5815454,976,0.014257848262786865
1541473680.5207748,977,0.014891058206558228
1541473686.4455907,978,0.015493989922106266
1541473692.3752902,979,0.014178874902427197
1541473710.1839921,982,0.01632273755967617
1541473716.118059,983,0.015276161953806877
1541473722.0677211,984,0.014068390242755413
1541473740.038199,987,0.014991125091910362
1541473745.9771183,988,0.015168854966759682
1541473793.5391004,996,0.014003016985952854
1541473811.3293333,999,0.014956969767808914
1541473817.3026137,1000,0.01559657882899046
1541473829.1718752,1002,0.01585940457880497
1541473841.0522678,1004,0.014467045664787292
1541473847.0005312,1005,0.015183073468506336
1541473864.9199183,1008,0.014649213291704655
1541473870.8606403,1009,0.014986753463745117
1541473882.7440617,1011,0.014917908236384392
1541473888.6749408,1012,0.015623376704752445
1541473894.6001024,1013,0.014052129350602627
1541473900.5465252,1014,0.015413044020533562
1541473918.3514664,1017,0.015805663540959358
1541473969.1815195,1025,0.01488187350332737
1541473975.1151876,1026,0.014666063711047173
1541473981.046116,1027,0.015431140549480915
1541473993.0422654,1029,0.015323234722018242
1541474004.9230652,1031,0.014889223501086235
1541474010.8462708,1032,0.014812560752034187
1541474016.7781634,1033,0.015050736255943775
1541474028.6746726,1035,0.014557658694684505
1541474040.5181077,1037,0.014572150073945522
1541474046.4349437,1038,0.013755802996456623
1541474052.371773,1039,0.015099001117050648
1541474070.196806,1042,0.016069618985056877
1541474076.139247,1043,0.015212202444672585
1541474082.0786254,1044,0.01461875531822443
1541474111.7590795,1049,0.01526984665542841
1541474123.7835765,1051,0.01540618110448122
1541474129.72,1052,0.015008567832410336
1541474141.6043708,1054,0.015820855274796486
1541474147.5676184,1055,0.014608764089643955
1541474159.4207218,1057,0.014638489112257957
1541474195.040178,1063,0.015743566676974297
1541474200.9784803,1064,0.013835829682648182
1541474212.8610287,1066,0.01472917664796114
1541474224.7355113,1068,0.01499994844198227
1541474248.6139128,1072,0.014094526879489422
1541474260.4754477,1074,0.015062008053064346
1541474272.3786016,1076,0.01554094161838293
1541474284.249365,1078,0.015603089705109596
1541474296.1745605,1080,0.014018066227436066
1541474308.0426009,1082,0.014474845491349697
1541474313.977247,1083,0.01535648200660944
1541474319.9013717,1084,0.0151441665366292
1541474325.8858025,1085,0.013937980867922306
1541474331.8271139,1086,0.014744125306606293
1541474358.4801557,1090,0.015375122427940369
1541474370.4655123,1092,0.014615428633987904
1541474376.3873663,1093,0.014815348200500011
1541474412.027598,1099,0.015157160349190235
1541474423.93275,1101,0.01415436714887619
1541474438.4166584,1103,0.01598021574318409
1541474444.370318,1104,0.013552404008805752
1541474450.3057828,1105,0.016036532819271088
1541474485.9437358,1111,0.01453657541424036
1541474503.882452,1114,0.014402588829398155
1541474515.7843502,1116,0.013723481446504593
1541474533.5890257,1119,0.013807971961796284
1541474551.4243379,1122,0.01369210984557867
1541474557.358914,1123,0.015317422337830067
1541474569.2460973,1125,0.013761579059064388
1541474575.1913705,1126,0.015105978585779667
1541474581.129299,1127,0.015287917107343674
1541474587.0574434,1128,0.014065045863389969
1541474598.9691002,1130,0.014706781134009361
1541474604.9104626,1131,0.014450730755925179
1541474616.7864015,1133,0.013981943018734455
1541474622.851545,1134,0.013922476209700108
1541474628.8293896,1135,0.0142967589199543
1541474646.6447968,1138,0.014680333435535431
1541474652.568463,1139,0.015453931875526905
1541474664.4576294,1141,0.01491065975278616
1541474711.9456847,1149,0.014107311144471169
1541474717.9040105,1150,0.013858931139111519
1541474723.8499565,1151,0.01534285768866539
1541474729.773168,1152,0.01393862348049879
1541474747.7223568,1155,0.014151003211736679
1541474753.6467955,1156,0.013684754259884357
1541474759.5784748,1157,0.014405806548893452
1541474777.39342,1160,0.014002742245793343
1541474787.0312486,1161,0.012191776186227798
1541474792.9599037,1162,0.015101439319550991
1541474810.7767875,1165,0.014459788799285889
1541474882.144421,1177,0.014090286567807198
1541474899.967082,1180,0.01383451372385025
1541474911.812374,1182,0.0134385135024786
1541474917.7363396,1183,0.0143020860850811
1541474929.6215618,1185,0.013528172858059406
1541474935.5489936,1186,0.014238905161619186
1541474953.3309278,1189,0.013167795725166798
1541474971.1584768,1192,0.014533139765262604
1541474977.0859253,1193,0.013336429372429848
1541474983.0199983,1194,0.014895867556333542
1541474988.9938693,1195,0.013934369198977947
1541474994.918273,1196,0.013680960051715374
1541475000.9833071,1197,0.013325393199920654
1541475006.9226232,1198,0.013696320354938507
1541475012.840212,1199,0.013849373906850815
1541475024.7398534,1201,0.013425439596176147
1541475036.6006887,1203,0.0131518030539155
1541475042.5309699,1204,0.014855071902275085
1541475054.4204216,1206,0.014212275855243206
1541475066.2853637,1208,0.013717175461351871
1541475078.172222,1210,0.013738560490310192
1541475084.1212902,1211,0.01407608948647976
1541475090.0441737,1212,0.013017427176237106
1541475095.9641342,1213,0.0136544369161129
1541475101.8976896,1214,0.013385548256337643
1541475107.8432314,1215,0.014012414962053299
1541475131.667451,1219,0.01350399386137724
1541475161.3843045,1224,0.014166681095957756
1541475167.3699484,1225,0.01332477480173111
1541475179.2436512,1227,0.013553324155509472
1541475185.1747062,1228,0.014399773441255093
1541475208.9539464,1232,0.013534831814467907
1541475214.8756971,1233,0.014656055718660355
1541475220.8205533,1234,0.012888416647911072
1541475232.7098298,1236,0.013597849756479263
1541475250.6649108,1239,0.013904748484492302
1541475268.4914563,1242,0.013889240100979805
1541475280.3548472,1244,0.013584843836724758
1541475292.2476902,1246,0.013818299397826195
1541475298.1943405,1247,0.013032292015850544
1541475310.0668316,1249,0.013204455375671387
1541475316.0405695,1250,0.013126512989401817
1541475333.8437319,1253,0.013130621053278446
1541475339.765289,1254,0.013631061650812626
1541475345.7423704,1255,0.014014522545039654
1541475357.6040242,1257,0.013462777249515057
1541475363.5325897,1258,0.013811895623803139
1541475369.4489958,1259,0.013403882272541523
1541475381.4888983,1261,0.013431652449071407
1541475387.4178622,1262,0.013303546234965324
1541475393.3468623,1263,0.014034873805940151
1541475399.277392,1264,0.013400489464402199
1541475405.247094,1265,0.014906206168234348
1541475411.1854944,1266,0.013689856044948101
1541475440.8837826,1271,0.01488084439188242
1541475446.8135,1272,0.013161793351173401
1541475458.6771514,1274,0.013955910690128803
1541475482.4430628,1278,0.012719784863293171
1541475488.380303,1279,0.01482987217605114
1541475500.4139857,1281,0.013453690335154533
1541475524.1851075,1285,0.013620685786008835
1541475536.0651727,1287,0.013653473928570747
1541475547.921559,1289,0.01363807450979948
1541475559.8114653,1291,0.013315780088305473
1541475565.7616615,1292,0.013571110554039478
1541475571.694769,1293,0.01339427474886179
1541475577.6298306,1294,0.01280602253973484
1541475589.5245142,1296,0.013109199702739716
1541475607.3259554,1299,0.01458369754254818
1541475613.2554045,1300,0.013554662466049194
1541475625.3031747,1302,0.013341586105525494
1541475631.2428389,1303,0.013212015852332115
1541475637.1783125,1304,0.013628070242702961
1541475649.0820997,1306,0.012779640033841133
1541475672.809085,1310,0.013529421761631966
1541475684.7187436,1312,0.013722863979637623
1541475690.6418345,1313,0.013003299944102764
1541475702.513609,1315,0.013354904018342495
1541475708.467106,1316,0.013104753568768501
1541475726.279023,1319,0.01385593879967928
1541475732.2127116,1320,0.013163180090487003
1541475762.0399215,1325,0.013482596725225449
1541475767.9693668,1326,0.013158200308680534
1541475773.8949063,1327,0.013284021057188511
1541475779.827519,1328,0.012803846038877964
1541475791.6926806,1330,0.013310711830854416
1541475803.6102116,1332,0.013229289092123508
1541475809.5389094,1333,0.014685207977890968
1541475815.4565449,1334,0.012415197677910328
1541475821.3905647,1335,0.01285642385482788
1541475827.3501604,1336,0.013605996966362
1541475833.2774317,1337,0.012951105833053589
1541475853.7847514,1340,0.012059404514729977
1541475871.6387634,1343,0.013831811025738716
1541475883.6498065,1345,0.013336444273591042
1541475895.5466118,1347,0.01349042821675539
1541475901.4971552,1348,0.01279443595558405
1541475907.428467,1349,0.013134216889739037
1541475913.354594,1350,0.013988792896270752
1541475919.319603,1351,0.01273298729211092
1541475943.055794,1355,0.012563912197947502
1541475966.817103,1359,0.012382442131638527
1541475978.727854,1361,0.012909971177577972
1541475984.6729743,1362,0.012886228039860725
1541476002.6180696,1365,0.012676706537604332
1541476008.574988,1366,0.012774658389389515
1541476014.5065684,1367,0.013935592956840992
1541476032.3149798,1370,0.012808716855943203
1541476050.1350114,1373,0.012983027845621109
1541476056.071768,1374,0.013360857963562012
1541476061.9940434,1375,0.01312619261443615
1541476073.8832047,1377,0.013268375769257545
1541476079.814931,1378,0.012373844161629677
1541476085.745448,1379,0.013314932584762573
1541476103.5823028,1382,0.014000986702740192
1541476115.4626718,1384,0.01323089562356472
1541476121.3986495,1385,0.012650485150516033
1541476127.4934454,1386,0.013353925198316574
1541476133.4308136,1387,0.012859771028161049
1541476139.3722434,1388,0.013170908205211163
1541476145.2951324,1389,0.01260752510279417
1541476157.1857643,1391,0.012924395501613617
